Entidad,Fecha,ipi,ipi_pct_change_month
Nacional,2003-01-01,80.86180511,NA
Nacional,2003-02-01,80.45193828,NA
Nacional,2003-03-01,82.96623824,NA
Nacional,2003-04-01,81.70936839,NA
Nacional,2003-05-01,81.98016901,NA
Nacional,2003-06-01,81.68685131,NA
Nacional,2003-07-01,83.63632812,NA
Nacional,2003-08-01,83.77584862,NA
Nacional,2003-09-01,85.20171086,NA
Nacional,2003-10-01,85.74361051,NA
Nacional,2003-11-01,79.47190845,NA
Nacional,2003-12-01,83.00385331,NA
Nacional,2004-01-01,83.35832134,3.087386218
Nacional,2004-02-01,82.12496054,2.079530078
Nacional,2004-03-01,88.32537032,6.459413118
Nacional,2004-04-01,85.6576686,4.832126706
Nacional,2004-05-01,84.4553295,3.019218574
Nacional,2004-06-01,85.82727523,5.068654071
Nacional,2004-07-01,85.90137382,2.708207965
Nacional,2004-08-01,86.58643762,3.354891705
Nacional,2004-09-01,88.62109661,4.013282969
Nacional,2004-10-01,87.84967635,2.45623648
Nacional,2004-11-01,83.92557852,5.604080931
Nacional,2004-12-01,85.68738353,3.233018854
Nacional,2005-01-01,84.62924495,1.524651164
Nacional,2005-02-01,83.56803869,1.757173636
Nacional,2005-03-01,86.32238514,-2.267734824
Nacional,2005-04-01,89.60355451,4.606576362
Nacional,2005-05-01,87.30251813,3.371236185
Nacional,2005-06-01,86.65518344,0.964621337
Nacional,2005-07-01,84.93535568,-1.124566579
Nacional,2005-08-01,89.32357818,3.161165471
Nacional,2005-09-01,91.00856142,2.69401407
Nacional,2005-10-01,90.45467779,2.965294289
Nacional,2005-11-01,88.15693851,5.041800209
Nacional,2005-12-01,89.74719017,4.737928115
Nacional,2006-01-01,89.18152444,5.37908555
Nacional,2006-02-01,86.81498228,3.885389247
Nacional,2006-03-01,94.58626255,9.573272802
Nacional,2006-04-01,90.31504866,0.794046788
Nacional,2006-05-01,93.23119958,6.790962704
Nacional,2006-06-01,92.53142808,6.781180785
Nacional,2006-07-01,91.96653858,8.278275685
Nacional,2006-08-01,94.74865057,6.07350545
Nacional,2006-09-01,95.0100061,4.396778302
Nacional,2006-10-01,95.36485817,5.428332178
Nacional,2006-11-01,91.50069071,3.792954074
Nacional,2006-12-01,89.57512024,-0.191727367
Nacional,2007-01-01,90.73004174,1.736365583
Nacional,2007-02-01,88.54108349,1.988252682
Nacional,2007-03-01,96.31077048,1.823211832
Nacional,2007-04-01,92.41451844,2.324606824
Nacional,2007-05-01,94.32674776,1.175087504
Nacional,2007-06-01,93.1266277,0.64324049
Nacional,2007-07-01,93.41400729,1.573908009
Nacional,2007-08-01,94.69189199,-0.059904366
Nacional,2007-09-01,94.8368278,-0.182273752
Nacional,2007-10-01,97.3318672,2.062614119
Nacional,2007-11-01,91.26077447,-0.262201558
Nacional,2007-12-01,90.48571346,1.016569351
Nacional,2008-01-01,91.56833216,0.9239392
Nacional,2008-02-01,91.90305509,3.797075287
Nacional,2008-03-01,91.02402862,-5.489253002
Nacional,2008-04-01,96.10237015,3.990554485
Nacional,2008-05-01,93.17716038,-1.218728942
Nacional,2008-06-01,93.02670422,-0.107298503
Nacional,2008-07-01,93.61330676,0.213350733
Nacional,2008-08-01,92.53074979,-2.282288541
Nacional,2008-09-01,93.30737521,-1.6127201
Nacional,2008-10-01,96.12754503,-1.237335928
Nacional,2008-11-01,87.99171236,-3.582110855
Nacional,2008-12-01,87.71339264,-3.063821589
Nacional,2009-01-01,82.68867026,-9.697306578
Nacional,2009-02-01,79.79178523,-13.1783104
Nacional,2009-03-01,84.7090615,-6.937692407
Nacional,2009-04-01,83.4549548,-13.16035737
Nacional,2009-05-01,82.54760531,-11.40789763
Nacional,2009-06-01,82.61776207,-11.18919802
Nacional,2009-07-01,86.51200544,-7.585781946
Nacional,2009-08-01,84.83794,-8.313787378
Nacional,2009-09-01,87.49064755,-6.233942012
Nacional,2009-10-01,89.96503146,-6.410767667
Nacional,2009-11-01,86.44499959,-1.757793691
Nacional,2009-12-01,87.31110529,-0.458638453
Nacional,2010-01-01,85.26868942,3.120160413
Nacional,2010-02-01,83.11069611,4.159464381
Nacional,2010-03-01,90.95992642,7.379216354
Nacional,2010-04-01,89.38791131,7.109172276
Nacional,2010-05-01,88.35188355,7.031431403
Nacional,2010-06-01,89.17571529,7.937703776
Nacional,2010-07-01,90.32825877,4.411241318
Nacional,2010-08-01,89.87150841,5.933157278
Nacional,2010-09-01,90.2300561,3.131087294
Nacional,2010-10-01,91.60926505,1.827636324
Nacional,2010-11-01,88.71394628,2.624728665
Nacional,2010-12-01,89.23331098,2.201559216
Nacional,2011-01-01,86.77164898,1.762615996
Nacional,2011-02-01,85.14393198,2.446419007
Nacional,2011-03-01,92.86309603,2.092316561
Nacional,2011-04-01,89.34627916,-0.046574698
Nacional,2011-05-01,90.93499197,2.923659713
Nacional,2011-06-01,92.37953153,3.592700354
Nacional,2011-07-01,92.78750927,2.722570469
Nacional,2011-08-01,93.50423064,4.042128915
Nacional,2011-09-01,92.64526238,2.676720358
Nacional,2011-10-01,95.45058207,4.193153412
Nacional,2011-11-01,94.53386389,6.560318712
Nacional,2011-12-01,93.42264708,4.694811901
Nacional,2012-01-01,91.19014382,5.092095057
Nacional,2012-02-01,91.71160573,7.713613402
Nacional,2012-03-01,96.98154265,4.434965879
Nacional,2012-04-01,93.29155065,4.415708779
Nacional,2012-05-01,96.23191692,5.824957847
Nacional,2012-06-01,95.50055475,3.37847915
Nacional,2012-07-01,97.43665933,5.010534388
Nacional,2012-08-01,96.31999137,3.011372549
Nacional,2012-09-01,95.15777233,2.711968086
Nacional,2012-10-01,97.71029079,2.36741219
Nacional,2012-11-01,95.51556315,1.038463057
Nacional,2012-12-01,91.96845142,-1.556577233
Nacional,2013-01-01,91.79582904,0.664200309
Nacional,2013-02-01,90.79608372,-0.99826189
Nacional,2013-03-01,92.46167433,-4.660544883
Nacional,2013-04-01,95.21761575,2.064565423
Nacional,2013-05-01,96.75134087,0.53976265
Nacional,2013-06-01,93.30020808,-2.304014539
Nacional,2013-07-01,96.41585972,-1.047654563
Nacional,2013-08-01,96.17924678,-0.146121889
Nacional,2013-09-01,93.22410448,-2.032065061
Nacional,2013-10-01,99.12874586,1.451694659
Nacional,2013-11-01,95.10001831,-0.435054585
Nacional,2013-12-01,92.64462168,0.735219796
Nacional,2014-01-01,92.33587572,0.588312869
Nacional,2014-02-01,91.37662678,0.639392177
Nacional,2014-03-01,98.47608868,6.504764699
Nacional,2014-04-01,96.51066654,1.357995343
Nacional,2014-05-01,99.02653104,2.351585161
Nacional,2014-06-01,97.56548115,4.571557936
Nacional,2014-07-01,99.59899263,3.301461939
Nacional,2014-08-01,97.29278728,1.157776278
Nacional,2014-09-01,97.16838338,4.230964637
Nacional,2014-10-01,102.7850692,3.68845923
Nacional,2014-11-01,97.56118049,2.587972349
Nacional,2014-12-01,96.24916372,3.890719144
Nacional,2015-01-01,94.17574678,1.992585273
Nacional,2015-02-01,94.12342805,3.006021744
Nacional,2015-03-01,99.69313282,1.235877822
Nacional,2015-04-01,97.79311575,1.328816037
Nacional,2015-05-01,98.36217567,-0.670886238
Nacional,2015-06-01,98.93305302,1.401696439
Nacional,2015-07-01,101.7562193,2.165912122
Nacional,2015-08-01,100.5277903,3.32501834
Nacional,2015-09-01,101.7697728,4.735480023
Nacional,2015-10-01,103.5438435,0.738214461
Nacional,2015-11-01,98.67837129,1.145118173
Nacional,2015-12-01,97.81417083,1.625995544
Nacional,2016-01-01,95.46271015,1.366555
Nacional,2016-02-01,96.98683636,3.042184471
Nacional,2016-03-01,98.70810007,-0.988064793
Nacional,2016-04-01,100.2903421,2.553580971
Nacional,2016-05-01,99.51928521,1.176376512
Nacional,2016-06-01,99.96399759,1.042062831
Nacional,2016-07-01,99.3289615,-2.385365537
Nacional,2016-08-01,101.1374881,0.606496779
Nacional,2016-09-01,99.12812057,-2.59571395
Nacional,2016-10-01,101.4063077,-2.06437752
Nacional,2016-11-01,101.0198733,2.372862454
Nacional,2016-12-01,97.60992258,-0.208812535
Nacional,2017-01-01,97.14578844,1.763074072
Nacional,2017-02-01,96.20280578,-0.808388653
Nacional,2017-03-01,104.7545909,6.125627812
Nacional,2017-04-01,96.81647403,-3.463811216
Nacional,2017-05-01,101.4767953,1.966965613
Nacional,2017-06-01,101.297342,1.333824598
Nacional,2017-07-01,99.46469742,0.136652914
Nacional,2017-08-01,102.6205241,1.466356315
Nacional,2017-09-01,98.51502388,-0.618489169
Nacional,2017-10-01,101.9193616,0.505938873
Nacional,2017-11-01,100.6787001,-0.337728766
Nacional,2017-12-01,97.12421676,-0.49759881500000003
Nacional,2018-01-01,97.66454063,0.53399349
Nacional,2018-02-01,96.13803397,-0.067328405
Nacional,2018-03-01,100.1403584,-4.40480218
Nacional,2018-04-01,99.70728742,2.985869318
Nacional,2018-05-01,102.4463459,0.955440667
Nacional,2018-06-01,101.5326127,0.232257563
Nacional,2018-07-01,101.249069,1.793974809
Nacional,2018-08-01,103.2322764,0.596130595
Nacional,2018-09-01,100.1650089,1.674856216
Nacional,2018-10-01,103.0754446,1.134311446
Nacional,2018-11-01,99.69429697,-0.977767069
Nacional,2018-12-01,94.95472512,-2.233728846
Nacional,2019-01-01,97.64560735,-0.019386031
Nacional,2019-02-01,95.3678711,-0.801101116
Nacional,2019-03-01,101.1721562,1.030351597
Nacional,2019-04-01,98.37516817,-1.336029976
Nacional,2019-05-01,100.6247588,-1.778088868
Nacional,2019-06-01,99.4736459,-2.027887165
Nacional,2019-07-01,100.3375752,-0.900249082
Nacional,2019-08-01,101.4255008,-1.750204206
Nacional,2019-09-01,97.79796764,-2.363141854
Nacional,2019-10-01,99.13764299,-3.82031006
Nacional,2019-11-01,96.96700804,-2.735651903
Nacional,2019-12-01,92.45529239,-2.63223628
Nacional,2020-01-01,96.46322772,-1.210888712
Nacional,2020-02-01,93.89776494,-1.541510936
Nacional,2020-03-01,96.18965108,-4.924779002
Nacional,2020-04-01,69.23847837,-29.61793138
Nacional,2020-05-01,69.64873146,-30.78370346
Nacional,2020-06-01,85.04623929,-14.50374768
Nacional,2020-07-01,89.6629446,-10.63871695
Nacional,2020-08-01,93.47886678,-7.83494675
Nacional,2020-09-01,93.74205372,-4.147237426
Nacional,2020-10-01,97.50829126,-1.643524785
Nacional,2020-11-01,95.14094435,-1.8831804
Nacional,2020-12-01,92.95221343,0.537471707
Nacional,2021-01-01,92.18864671,-4.431306219
Nacional,2021-02-01,89.14786713,-5.058584529
Nacional,2021-03-01,99.4443475,3.383624315
Nacional,2021-04-01,94.0711305,35.86539265
Nacional,2021-05-01,94.9980249,36.39591549
Nacional,2021-06-01,95.18267975,11.91874038
Nacional,2021-07-01,96.01027663,7.079102807
Nacional,2021-08-01,98.9985048,5.904690771
Nacional,2021-09-01,94.10839172,0.390793657
Nacional,2021-10-01,97.51463015,0.006500879
Nacional,2021-11-01,96.79315194,1.736589441
Nacional,2021-12-01,96.10392646,3.390680992
Nacional,2022-01-01,96.65651729,4.846443404
Nacional,2022-02-01,94.31922538,5.800877144
Nacional,2022-03-01,104.0979933,4.679648401
Nacional,2022-04-01,98.61459997,4.829823399
Nacional,2022-05-01,100.6771917,5.978194647
Nacional,2022-06-01,100.0860041,5.151488006
Nacional,2022-07-01,100.3862626,4.557830868
Nacional,2022-08-01,104.5223895,5.579765772
Nacional,2022-09-01,100.3042762,6.583774704
Nacional,2022-10-01,102.5112282,5.123947062
Nacional,2022-11-01,102.2592124,5.647156169
Nacional,2022-12-01,100.3949025,4.464933147
Nacional,2023-01-01,100.1818291,3.6472572
Nacional,2023-02-01,96.75509251,2.582577539
Nacional,2023-03-01,106.7239903,2.522620131
Nacional,2023-04-01,100.1205484,1.527104926
Nacional,2023-05-01,105.8740603,5.161912516
Nacional,2023-06-01,105.2223177,5.131899982
Nacional,2023-07-01,104.8460374,4.442614567
Nacional,2023-08-01,109.3694441,4.637336245
Nacional,2023-09-01,104.2976582,3.981267935
Nacional,2023-10-01,108.1856886,5.535452557
Nacional,2023-11-01,105.2448591,2.91968479
Nacional,2023-12-01,100.413346,0.018370967
Nacional,2024-01-01,102.8852465,2.698510761
Nacional,2024-02-01,99.93314612,3.284637048
Nacional,2024-03-01,NA,NA
Nacional,2024-04-01,NA,NA
Nacional,2024-05-01,NA,NA
Nacional,2024-06-01,NA,NA
Nacional,2024-07-01,NA,NA
Nacional,2024-08-01,NA,NA
Nacional,2024-09-01,NA,NA
Nacional,2024-10-01,NA,NA
Nacional,2024-11-01,NA,NA
Nacional,2024-12-01,NA,NA
Aguascalientes,2003-01-01,42.02286919,NA
Aguascalientes,2003-02-01,40.93203067,NA
Aguascalientes,2003-03-01,39.30053629,NA
Aguascalientes,2003-04-01,41.871311,NA
Aguascalientes,2003-05-01,40.37935066,NA
Aguascalientes,2003-06-01,41.49627628,NA
Aguascalientes,2003-07-01,45.58649435,NA
Aguascalientes,2003-08-01,47.09206591,NA
Aguascalientes,2003-09-01,44.81944612,NA
Aguascalientes,2003-10-01,46.10866846,NA
Aguascalientes,2003-11-01,39.99817057,NA
Aguascalientes,2003-12-01,42.15769125,NA
Aguascalientes,2004-01-01,38.39907144,-8.623394407
Aguascalientes,2004-02-01,39.67434691,-3.072615121
Aguascalientes,2004-03-01,46.098968,17.29857237
Aguascalientes,2004-04-01,45.74689959,9.255952347
Aguascalientes,2004-05-01,42.32051014,4.807307323
Aguascalientes,2004-06-01,45.61884471,9.934791261
Aguascalientes,2004-07-01,41.81624635,-8.270537257
Aguascalientes,2004-08-01,45.27789869,-3.8523840049999998
Aguascalientes,2004-09-01,44.67007822,-0.33326582
Aguascalientes,2004-10-01,46.48329393,0.812483808
Aguascalientes,2004-11-01,46.13894269,15.35263246
Aguascalientes,2004-12-01,50.47219948,19.72239937
Aguascalientes,2005-01-01,45.95667928,19.68174635
Aguascalientes,2005-02-01,42.75143633,7.755866604
Aguascalientes,2005-03-01,43.88422691,-4.804318152
Aguascalientes,2005-04-01,45.91477851,0.366973326
Aguascalientes,2005-05-01,44.19102144,4.419869456
Aguascalientes,2005-06-01,44.5263631,-2.394803327
Aguascalientes,2005-07-01,42.54498088,1.742706695
Aguascalientes,2005-08-01,43.84638004,-3.161627844
Aguascalientes,2005-09-01,44.20465738,-1.041907368
Aguascalientes,2005-10-01,45.08513004,-3.007884691
Aguascalientes,2005-11-01,50.02338262,8.419005085
Aguascalientes,2005-12-01,48.23306929,-4.436363412
Aguascalientes,2006-01-01,46.51359479,1.211827124
Aguascalientes,2006-02-01,46.53060011,8.83985217
Aguascalientes,2006-03-01,48.44510089,10.39296873
Aguascalientes,2006-04-01,43.74973998,-4.715341333
Aguascalientes,2006-05-01,48.4444409,9.625076141
Aguascalientes,2006-06-01,56.50229133,26.89626413
Aguascalientes,2006-07-01,51.53088143,21.12094158
Aguascalientes,2006-08-01,52.80856897,20.43997457
Aguascalientes,2006-09-01,55.03197578,24.49361455
Aguascalientes,2006-10-01,53.93256791,19.62384905
Aguascalientes,2006-11-01,53.42787185,6.805795731
Aguascalientes,2006-12-01,58.81960106,21.94870019
Aguascalientes,2007-01-01,59.67107896,28.28739475
Aguascalientes,2007-02-01,55.91571979,20.16978002
Aguascalientes,2007-03-01,65.833158,35.89229207
Aguascalientes,2007-04-01,58.70259843,34.1781653
Aguascalientes,2007-05-01,56.68767752,17.01585666
Aguascalientes,2007-06-01,57.92470794,2.517449431
Aguascalientes,2007-07-01,57.52487505,11.63184763
Aguascalientes,2007-08-01,68.33179811,29.39528459
Aguascalientes,2007-09-01,65.37285293,18.79067034
Aguascalientes,2007-10-01,63.10940857,17.01539723
Aguascalientes,2007-11-01,58.58421251,9.65103133
Aguascalientes,2007-12-01,52.255507,-11.15970517
Aguascalientes,2008-01-01,55.05352631,-7.738342819
Aguascalientes,2008-02-01,56.04735463,0.235416514
Aguascalientes,2008-03-01,51.33456595,-22.02323645
Aguascalientes,2008-04-01,58.36417271,-0.576508925
Aguascalientes,2008-05-01,57.82453621,2.005477624
Aguascalientes,2008-06-01,60.54222691,4.518829807
Aguascalientes,2008-07-01,59.98910565,4.283765237
Aguascalientes,2008-08-01,64.6584263,-5.375786846
Aguascalientes,2008-09-01,58.70407207,-10.20114704
Aguascalientes,2008-10-01,58.81469316,-6.805190387
Aguascalientes,2008-11-01,52.7000306,-10.04397201
Aguascalientes,2008-12-01,47.50969481,-9.081936944
Aguascalientes,2009-01-01,50.87420458,-7.591378801
Aguascalientes,2009-02-01,45.40632197,-18.98578929
Aguascalientes,2009-03-01,42.93131155,-16.36958303
Aguascalientes,2009-04-01,49.71209742,-14.82429183
Aguascalientes,2009-05-01,46.79098387,-19.08109094
Aguascalientes,2009-06-01,52.27132202,-13.661382
Aguascalientes,2009-07-01,53.28403323,-11.17715015
Aguascalientes,2009-08-01,57.91574726,-10.42815209
Aguascalientes,2009-09-01,58.15195837,-0.940503252
Aguascalientes,2009-10-01,62.82521397,6.818909687
Aguascalientes,2009-11-01,58.06013612,10.17097232
Aguascalientes,2009-12-01,56.74069868,19.42972674
Aguascalientes,2010-01-01,59.04964754,16.06991799
Aguascalientes,2010-02-01,55.53753954,22.3123502
Aguascalientes,2010-03-01,57.26409081,33.38537477
Aguascalientes,2010-04-01,59.19947696,19.08464948
Aguascalientes,2010-05-01,55.79339023,19.23961757
Aguascalientes,2010-06-01,60.95430077,16.61136243
Aguascalientes,2010-07-01,65.48581402,22.89950675
Aguascalientes,2010-08-01,62.67528151,8.218031327
Aguascalientes,2010-09-01,63.75371866,9.632969291
Aguascalientes,2010-10-01,67.54513995,7.512789339
Aguascalientes,2010-11-01,59.1593421,1.893219772
Aguascalientes,2010-12-01,56.47842793,-0.462226864
Aguascalientes,2011-01-01,57.33145093,-2.909749129
Aguascalientes,2011-02-01,56.23697161,1.259386116
Aguascalientes,2011-03-01,64.69763162,12.98115574
Aguascalientes,2011-04-01,58.36626826,-1.407459573
Aguascalientes,2011-05-01,63.74513412,14.2521253
Aguascalientes,2011-06-01,67.66759027,11.01364368
Aguascalientes,2011-07-01,60.42050585,-7.734970154
Aguascalientes,2011-08-01,63.5667519,1.422363601
Aguascalientes,2011-09-01,65.13381,2.164722893
Aguascalientes,2011-10-01,68.6386523,1.618935653
Aguascalientes,2011-11-01,66.12371655,11.77223107
Aguascalientes,2011-12-01,64.45390305,14.12127676
Aguascalientes,2012-01-01,66.06506892,15.23355479
Aguascalientes,2012-02-01,66.31714429,17.92445857
Aguascalientes,2012-03-01,67.96264889,5.046579268
Aguascalientes,2012-04-01,65.78756828,12.71504971
Aguascalientes,2012-05-01,66.96361075,5.04897618
Aguascalientes,2012-06-01,66.78125194,-1.309841722
Aguascalientes,2012-07-01,67.57629929,11.84331931
Aguascalientes,2012-08-01,67.38150689,6.00117966
Aguascalientes,2012-09-01,66.06122637,1.423863229
Aguascalientes,2012-10-01,73.5697936,7.184204711
Aguascalientes,2012-11-01,73.99609118,11.90552353
Aguascalientes,2012-12-01,60.62885217,-5.934552748
Aguascalientes,2013-01-01,71.24720665,7.843990496
Aguascalientes,2013-02-01,70.9737499,7.021722154
Aguascalientes,2013-03-01,69.37073307,2.071850055
Aguascalientes,2013-04-01,73.81787388,12.20641803
Aguascalientes,2013-05-01,71.62540751,6.961686664
Aguascalientes,2013-06-01,69.52694344,4.111470539
Aguascalientes,2013-07-01,68.77953396,1.780557211
Aguascalientes,2013-08-01,76.16901529,13.04142458
Aguascalientes,2013-09-01,70.83904432,7.2324088
Aguascalientes,2013-10-01,76.42797605,3.884994531
Aguascalientes,2013-11-01,72.37245526,-2.19421851
Aguascalientes,2013-12-01,69.13032435,14.02215591
Aguascalientes,2014-01-01,77.14445447,8.277163544
Aguascalientes,2014-02-01,79.88689205,12.55836442
Aguascalientes,2014-03-01,93.13757669,34.26062054
Aguascalientes,2014-04-01,78.82369959,6.781319264
Aguascalientes,2014-05-01,86.01409,20.08879669
Aguascalientes,2014-06-01,81.85468084,17.73087784
Aguascalientes,2014-07-01,79.23898018,15.20720717
Aguascalientes,2014-08-01,85.54779804,12.31312065
Aguascalientes,2014-09-01,85.13969996,20.18753327
Aguascalientes,2014-10-01,94.52274769,23.67558658
Aguascalientes,2014-11-01,88.01104067,21.60847709
Aguascalientes,2014-12-01,83.816465,21.24413676
Aguascalientes,2015-01-01,88.43074437,14.63007287
Aguascalientes,2015-02-01,84.67764749,5.996923044
Aguascalientes,2015-03-01,90.17990968,-3.175589392
Aguascalientes,2015-04-01,89.99504379,14.17257025
Aguascalientes,2015-05-01,92.06413161,7.033779704
Aguascalientes,2015-06-01,91.07548757,11.26484965
Aguascalientes,2015-07-01,85.70002846,8.153876122
Aguascalientes,2015-08-01,93.4039502,9.183348181
Aguascalientes,2015-09-01,89.27500664,4.85708392
Aguascalientes,2015-10-01,96.03120479,1.595866745
Aguascalientes,2015-11-01,90.78131659,3.147645913
Aguascalientes,2015-12-01,85.80777329,2.375796087
Aguascalientes,2016-01-01,88.17856725,-0.285169067
Aguascalientes,2016-02-01,90.34035864,6.687374202
Aguascalientes,2016-03-01,90.72037441,0.599318331
Aguascalientes,2016-04-01,95.83072759,6.484450214
Aguascalientes,2016-05-01,89.78754332,-2.472828724
Aguascalientes,2016-06-01,96.73974406,6.219298563
Aguascalientes,2016-07-01,87.62491608,2.246075823
Aguascalientes,2016-08-01,99.10300796,6.101516854
Aguascalientes,2016-09-01,88.83855978,-0.488879111
Aguascalientes,2016-10-01,100.600989,4.758645121
Aguascalientes,2016-11-01,101.449379,11.75138541
Aguascalientes,2016-12-01,91.83715094,7.026610081
Aguascalientes,2017-01-01,92.13449705,4.486271352
Aguascalientes,2017-02-01,98.62607964,9.17167158
Aguascalientes,2017-03-01,108.9948137,20.14369918
Aguascalientes,2017-04-01,91.51141112,-4.507235392
Aguascalientes,2017-05-01,101.3794772,12.9104032
Aguascalientes,2017-06-01,100.3082199,3.688738192
Aguascalientes,2017-07-01,85.97326972,-1.884904932
Aguascalientes,2017-08-01,104.7382306,5.686227603
Aguascalientes,2017-09-01,95.20309384,7.164157177
Aguascalientes,2017-10-01,99.03572883,-1.555909358
Aguascalientes,2017-11-01,94.01141347,-7.331701379
Aguascalientes,2017-12-01,81.26817497,-11.50838834
Aguascalientes,2018-01-01,101.0052902,9.628090876
Aguascalientes,2018-02-01,95.51340426,-3.156036821
Aguascalientes,2018-03-01,101.0681399,-7.272523878
Aguascalientes,2018-04-01,92.50809684,1.089138183
Aguascalientes,2018-05-01,98.4508702,-2.888757238
Aguascalientes,2018-06-01,99.53871616,-0.76713931
Aguascalientes,2018-07-01,101.1102232,17.60658108
Aguascalientes,2018-08-01,96.53757658,-7.82966633
Aguascalientes,2018-09-01,103.1706961,8.369058084
Aguascalientes,2018-10-01,107.8445861,8.894625595
Aguascalientes,2018-11-01,107.4364353,14.28020424
Aguascalientes,2018-12-01,95.81596528,17.90096839
Aguascalientes,2019-01-01,95.37446657,-5.574780856
Aguascalientes,2019-02-01,86.92733372,-8.989388042
Aguascalientes,2019-03-01,99.4695405,-1.581704554
Aguascalientes,2019-04-01,97.75810135,5.675183774
Aguascalientes,2019-05-01,95.54597428,-2.950604619
Aguascalientes,2019-06-01,100.3986432,0.86391217
Aguascalientes,2019-07-01,101.8774695,0.758821726
Aguascalientes,2019-08-01,95.93509118,-0.624094185
Aguascalientes,2019-09-01,100.2830876,-2.798864932
Aguascalientes,2019-10-01,102.6624939,-4.805148226
Aguascalientes,2019-11-01,107.9939236,0.518900531
Aguascalientes,2019-12-01,91.00727273,-5.018675681
Aguascalientes,2020-01-01,95.72807734,0.370760411
Aguascalientes,2020-02-01,100.8808036,16.0518784
Aguascalientes,2020-03-01,97.67567669,-1.803430282
Aguascalientes,2020-04-01,53.45857041,-45.31545757
Aguascalientes,2020-05-01,49.58674237,-48.10169372
Aguascalientes,2020-06-01,73.11681872,-27.1734992
Aguascalientes,2020-07-01,99.0795528,-2.74635472
Aguascalientes,2020-08-01,93.69345479,-2.336617771
Aguascalientes,2020-09-01,104.1915138,3.89739317
Aguascalientes,2020-10-01,108.6610979,5.84303355
Aguascalientes,2020-11-01,110.8290851,2.625297278
Aguascalientes,2020-12-01,102.0876499,12.17526565
Aguascalientes,2021-01-01,98.66340461,3.066318006
Aguascalientes,2021-02-01,93.80775402,-7.011293875
Aguascalientes,2021-03-01,112.3952592,15.06985464
Aguascalientes,2021-04-01,98.33947733,83.95455879
Aguascalientes,2021-05-01,90.80260436,83.11871282
Aguascalientes,2021-06-01,90.2700141,23.45998592
Aguascalientes,2021-07-01,85.91725955,-13.28457071
Aguascalientes,2021-08-01,90.85660284,-3.02780163
Aguascalientes,2021-09-01,79.74135302,-23.46655684
Aguascalientes,2021-10-01,99.10297156,-8.796272524
Aguascalientes,2021-11-01,85.54340914,-22.81501822
Aguascalientes,2021-12-01,83.33831457,-18.36591927
Aguascalientes,2022-01-01,89.98616866,-8.794786662
Aguascalientes,2022-02-01,96.44898721,2.815580886
Aguascalientes,2022-03-01,95.37931884,-15.13937551
Aguascalientes,2022-04-01,87.198852,-11.32874165
Aguascalientes,2022-05-01,96.31628832,6.072164999
Aguascalientes,2022-06-01,96.93900551,7.387825812
Aguascalientes,2022-07-01,80.98125611,-5.745066202
Aguascalientes,2022-08-01,104.1450344,14.62571915
Aguascalientes,2022-09-01,90.00085025,12.86596834
Aguascalientes,2022-10-01,93.96714605,-5.182312327
Aguascalientes,2022-11-01,87.28292361,2.033487432
Aguascalientes,2022-12-01,84.35329797,1.217907281
Aguascalientes,2023-01-01,92.732181979999993,3.051594888
Aguascalientes,2023-02-01,96.02318664,-0.441477494
Aguascalientes,2023-03-01,102.7117886,7.687693621
Aguascalientes,2023-04-01,92.20484047,5.74088805
Aguascalientes,2023-05-01,103.8313793,7.802513087
Aguascalientes,2023-06-01,100.3693853,3.53869913
Aguascalientes,2023-07-01,102.405352,26.45562306
Aguascalientes,2023-08-01,105.1833708,0.997010009
Aguascalientes,2023-09-01,101.5259677,12.80556506
Aguascalientes,2023-10-01,109.0745332,16.07730765
Aguascalientes,2023-11-01,100.4803018,15.1202293
Aguascalientes,2023-12-01,90.30844966,7.059773392
Aguascalientes,2024-01-01,99.77324857,7.592905111
Aguascalientes,2024-02-01,97.16887642,1.193138688
Aguascalientes,2024-03-01,NA,NA
Aguascalientes,2024-04-01,NA,NA
Aguascalientes,2024-05-01,NA,NA
Aguascalientes,2024-06-01,NA,NA
Aguascalientes,2024-07-01,NA,NA
Aguascalientes,2024-08-01,NA,NA
Aguascalientes,2024-09-01,NA,NA
Aguascalientes,2024-10-01,NA,NA
Aguascalientes,2024-11-01,NA,NA
Aguascalientes,2024-12-01,NA,NA
Baja California,2003-01-01,86.30379235,NA
Baja California,2003-02-01,83.28861832,NA
Baja California,2003-03-01,79.45639606,NA
Baja California,2003-04-01,84.91872723,NA
Baja California,2003-05-01,79.65531913,NA
Baja California,2003-06-01,84.61492244,NA
Baja California,2003-07-01,87.92718171,NA
Baja California,2003-08-01,86.65857126,NA
Baja California,2003-09-01,87.3766188,NA
Baja California,2003-10-01,85.41357871,NA
Baja California,2003-11-01,77.32004131,NA
Baja California,2003-12-01,86.27551624,NA
Baja California,2004-01-01,81.85389875,-5.156081188
Baja California,2004-02-01,80.56870329,-3.265650325
Baja California,2004-03-01,86.04288434,8.289437488
Baja California,2004-04-01,89.08148149,4.902045038
Baja California,2004-05-01,83.35298646,4.64208463
Baja California,2004-06-01,86.08799133,1.740909107
Baja California,2004-07-01,85.23495733,-3.061879526
Baja California,2004-08-01,82.70388603,-4.563524616
Baja California,2004-09-01,86.4782241,-1.028186614
Baja California,2004-10-01,83.16256163,-2.635432336
Baja California,2004-11-01,84.83216861,9.71562764
Baja California,2004-12-01,81.53725805,-5.492007925
